http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5106,"Canada Economic Development for Quebec Regions","Variem Technologies",938-S10-0075-NC,2009-10-15,"0472 - Information tech consultants","2009-10-12 to 2010-03-31",,21000.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5077,"Canada Economic Development for Quebec Regions","Enseignes Pattison Sign Group",201000917,2009-10-21,"1179 - Misc manufactured articles","2009-10-21 to 2010-03-31",,11674.81,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5096,"Canada Economic Development for Quebec Regions","Lorraine Frappier",201000938,2009-10-23,"0351 - Communication prof svcs","2009-10-23 to 2010-03-31",,29337.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5078,"Canada Economic Development for Quebec Regions","Enseignes Pattison Sign Group",201000946,2009-10-27,"1179 - Misc manufactured articles","2009-10-27 to 2010-03-31",,11391.71,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5079,"Canada Economic Development for Quebec Regions","Enseignes Pattison Sign Group",201000947,2009-10-27,"1179 - Misc manufactured articles","2009-10-27 to 2010-03-10",,102825.98,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5080,"Canada Economic Development for Quebec Regions","Enseignes Pattison Sign Group",201000949,2009-10-28,"1179 - Misc manufactured articles","2009-10-28 to 2010-03-31",,14241.81,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5087,"Canada Economic Development for Quebec Regions","Freebalance Inc.",201000955,2009-10-29,"0472 - Information tech consultants","2009-11-02 to 2009-11-30",,61110.00,"This contract is a cell-up against a Public Works and Government Services Canada procurement tool"
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5092,"Canada Economic Development for Quebec Regions","I.C.I INFLUENCE COMMUNICATIONS",201000965,2009-11-02,"0351 - Communication prof svcs","2009-09-01 to 2010-03-31",,33556.57,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5100,"Canada Economic Development for Quebec Regions","Ordres, d&eacute;co. et m&eacute;d. Rideau",201000964,2009-11-03,"1179 - Misc manufactured articles","2009-11-03 to 2009-12-11",,11025.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5072,"Canada Economic Development for Quebec Regions","Cofomo Inc.",938-S10-0079-C,2009-11-05,"0472 - Information tech consultants","2009-11-09 to 2010-02-03",,36382.50,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5083,"Canada Economic Development for Quebec Regions","Exact Air Inc.",201000992,2009-11-05,"0561 - Rental of aircraft","2009-11-09 to 2009-11-10",,4693.71,"Charter flight for Agency&#39;s representation by the Minister"
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5073,"Canada Economic Development for Quebec Regions","Dolmen Psychologie Indus. Inc.",938-S10-0085-C,2009-11-13,"0499 - Other professionnal svcs","2009-11-18 to 2011-03-31",,76500.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5104,"Canada Economic Development for Quebec Regions","Source Evolution",938-S10-0072-C,2009-11-13,"0472 - Information tech consultants","2009-11-23 to 2010-03-31",,73922.63,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5071,"Canada Economic Development for Quebec Regions","Brigden, Catherine",201001035,2009-11-16,"0494 - Translation services","2009-11-12 to 2010-03-31",,10031.11,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5081,"Canada Economic Development for Quebec Regions","Enseignes Pattison Sign Group",201001058,2009-11-18,"1179 - Misc manufactured articles","2009-11-18 to 2010-03-31",,11081.01,
